Chr	Start	End	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr8	8051348	8052416	122651	528356	32451	33026	32660	52999	61195
chr8	8127502	8137445	37622	443327	1614	41338	0	0	0
chr8	8446476	8447387	46952	133385	20009	25689	10321	36	19043
chr8	8561421	8562012	66932	18760	1363	2544	577	2046	6839
chr8	9985946	9986491	350657	203343	72717	72772	18158	0	7833
chr8	10186131	10187959	435226	87772	2037	2368	2437	0	0
chr8	11479836	11480320	57633	8328	75754	32654	32652	0	0
chr8	11852433	11853958	145913	7295	92118	18693	8389	0	18059
chr8	11885376	11886916	178856	40238	125061	12577	12532	12458	0
chr8	12165623	12166321	415317	320485	405308	113424	112538	160971	276550
chr8	12259569	12260520	321118	414431	347139	207370	18339	152053	182351
chr8	12385315	12386312	195326	540177	221347	130644	31364	26261	56559
chr8	12441782	12442572	139066	596644	165087	74384	481	16262	299
chr8	12629756	12641376	37506	784618	5080	16492	5312	1954	1680
chr8	12868184	12869173	275934	1023046	58290	30761	22303	8000	9510
chr8	13536676	13537197	944426	1691538	545883	48281	23850	161	0
chr8	13757501	13758920	1165251	1912363	766708	171875	35826	0	2719
chr8	14897545	14898334	2191535	3052407	1906752	337682	6399	14084	155
chr8	15236939	15239959	1849910	3391801	1772950	775	735	0	6476
chr8	15322780	15323706	1766163	3477642	1689203	86616	86576	11349	0
chr8	17014466	17015213	74656	2170196	0	0	0	0	48017
chr8	17059061	17059872	29997	2125537	43300	1784	1804	578	14059
chr8	17089102	17089773	96	2095636	13399	14243	14263	0	10916
chr8	17854412	17855638	476	1329771	68236	24658	24258	6227	21732
chr8	18082086	18083447	1873	1101962	13746	14442	14462	9534	8339
chr8	18310588	18311509	230375	873900	242248	19805	19764	1370	17564
chr8	18417425	18418234	337212	767175	349085	4282	4082	4317	29346
chr8	18595474	18596768	515261	588641	527134	8728	6406	0	8607
chr8	18678344	18679055	598131	506354	610004	25490	6699	6348	4877
chr8	18835780	18837292	755567	348117	657983	20332	6874	1068	1113
chr8	19103089	19103983	574806	81426	391292	101505	7945	17669	0
chr8	20497943	20498805	418419	40114	336048	97266	631	5318	0
chr8	20539414	20540649	459890	41856	377519	138737	39830	1040	2871
chr8	20546479	20547100	466955	35405	384584	145802	46895	8105	0
chr8	20593641	20594215	514117	5223	431746	192964	68168	18599	1071
chr8	20629130	20630070	549606	40712	467235	160256	32313	9222	2918
chr8	21052365	21054039	779832	9340	289978	20121	12281	249	6279
chr8	21483360	21484244	349627	8556	138802	137976	75909	1611	0
chr8	22617794	22618454	2849	60364	36333	3970	3970	12	0
chr8	22736809	22738261	121864	3734	1202	14236	1505	0	7215
chr8	22942819	22945418	19722	7716	10827	16095	895	147	0
chr8	23375307	23376204	72742	2392	9500	10072	6712	842	13190
chr8	23396374	23397134	93809	17655	8801	9170	9170	5857	3276
chr8	23905331	23906378	602766	59706	14437	196195	14167	304	0
chr8	24150587	24152225	848022	56630	76543	0	0	4004	27478
chr8	24533592	24534343	740726	196434	5856	134223	5940	222	8852
chr8	25856749	25857495	320205	47884	88956	46736	45521	0	15158
chr8	25898420	25905293	272407	86	41158	0	0	1862	40416
chr8	25989184	25989915	187785	5114	42459	25780	25800	1365	0
chr8	26267646	26268057	0	37847	25541	26762	26442	6439	10853
chr8	26622200	26622961	106084	0	184640	108976	51178	0	46321
chr8	26959014	26959562	182269	85890	124828	33187	14430	1941	38498
chr8	27021112	27021608	120223	23844	97847	28215	22005	10071	223
chr8	27421500	27422062	56502	46235	15785	27774	27794	0	0
chr8	27597815	27598990	0	30601	30026	12811	12811	11539	23378
chr8	27610577	27611164	328	43363	17852	18932	10292	6959	28201
chr8	28764486	28766568	407	283370	14736	1262	1242	0	1171
chr8	29315396	29316375	112558	834280	40002	10441	10461	0	34016
chr8	29380514	29381808	177676	859293	0	8	28	2034	8644
chr8	29571113	29572364	344026	668737	47837	12106	22672	0	4397
chr8	30020124	30021383	823	219718	4847	4720	4720	4693	12798
chr8	30285416	30286148	137206	35264	43267	45466	4412	9409	5768
chr8	30877621	30880469	38937	517471	9568	10647	9727	1760	10573
chr8	30992368	30993098	9077	632218	99137	56304	27224	3714	9165
chr8	31530479	31531094	491988	874205	637248	78378	32275	1774	3676
chr8	31732004	31732750	693513	672549	673761	122384	93429	2142	0
chr8	32334815	32335263	893460	70036	71248	71393	21846	326	0
chr8	33126690	33127034	101689	330275	201983	1177	1026	900	44619
chr8	33150308	33150847	77876	306462	178170	24795	24644	10994	20806
chr8	33475503	33476589	57529	17535	18080	26819	17941	5587	4518
chr8	35145484	35146393	1727510	1687516	1688061	989523	50525	5328	10345
chr8	35653393	35653917	1943834	1755443	1348228	481999	25579	451	0
chr8	36197566	36198168	1399583	1211192	803977	61502	32052	4638	0
chr8	36214404	36215031	1382720	1194329	787114	78340	15189	1342	0
chr8	36518238	36519425	1078326	889935	482720	197131	119879	512	4574
chr8	36568177	36568965	1028786	840395	433180	147591	70339	4708	9139
chr8	37188262	37188920	408831	220440	185870	70296	2190	2071	8237
chr8	38169265	38170093	0	513294	15747	8068	8089	0	14378
chr8	38540448	38541095	105567	884477	37538	30832	16284	2048	35796
chr8	38825379	38825901	206	1084150	10261	10115	1175	1192	3986
chr8	38939850	38940821	22834	969230	79218	335	515	8339	0
chr8	39262027	39263186	345011	646865	401395	212003	46685	36144	42683
chr8	40859885	40860593	491516	83174	233311	148627	7750	0	42432
chr8	41714420	41718383	69950	21983	27635	27896	20769	0	0
chr8	42623799	42624245	144827	120782	0	0	0	0	22156
chr8	43228571	43229419	172571	126292	96020	92387	92387	4856	18199
chr8	43724239	43725277	668239	621960	591688	588055	588055	5901	44
chr8	43756633	43757397	700633	654354	624082	620449	620449	19792	32438
chr8	43795711	43796579	739711	693432	663160	659527	659527	18228	41274
chr8	44163847	44164381	1107847	1061568	1031296	1027663	1027663	386364	280775
chr8	45325026	45326170	2269026	2222747	2192475	2188842	2188842	1547543	1441954
chr8	45826420	45827550	2364900	2271787	2001686	2001886	1701426	1074153	1155056
chr8	45827650	45828125	2364325	2271212	2001111	2001311	1700851	1073578	1154481
chr8	46744081	46744507	1447943	1354830	1084729	1084929	784469	157196	238099
chr8	47072330	47072773	1119677	1026564	756463	756663	456203	2079	356
chr8	47284611	47285323	907127	814014	543913	544113	243653	2399	9939
chr8	47739187	47739821	452629	359516	89415	89615	89595	8961	2451
chr8	50058689	50059530	1093186	569445	628328	166745	3735	2465	2669
chr8	50711653	50712642	1746150	1222409	1281292	598214	111634	40	13165
chr8	50953285	50953787	1788012	1464041	1522924	357069	273	430	5469
chr8	51208776	51209633	1532166	1719532	1573641	101223	17032	7877	36720
chr8	51631474	51631985	1109814	1401377	1151289	320470	11991	7171	2680
chr8	51655818	51656963	1084836	1376399	1126311	344814	36335	7577	0
chr8	51700388	51700965	1040834	1332397	1082309	389384	80905	1406	3676
chr8	52096952	52097634	644165	935728	685640	267542	5708	7439	22723
chr8	52258216	52260687	481112	772675	522587	104489	0	3540	15258
chr8	52469543	52470257	271542	563105	313017	30759	20896	19277	389
chr8	52966880	52968551	224907	64811	91486	45616	45596	17504	0
chr8	53313901	53314456	255856	92476	65367	65369	5857	5800	28525
chr8	55180431	55181541	116600	25585	101517	121212	18079	6380	2814
chr8	55835920	55836243	772089	141295	757006	18318	16973	6050	2292
chr8	55854469	55854967	790638	122571	775555	0	0	703	4963
chr8	56149343	56150471	511603	49743	533450	37212	7365	536	20836
chr8	56316681	56317725	344349	6591	366196	115831	38094	8842	0
chr8	57064717	57065432	14055	38219	3891	10433	4344	4394	4037
chr8	57499822	57501738	368794	48678	26805	29138	198	6172	27457
chr8	57886840	57888182	8040	50264	16409	18150	3172	3149	3427
chr8	57946100	57947256	45943	80269	39221	39620	32060	299	49398
chr8	58598217	58599078	347577	51902	58900	768	98261	5163	2077
chr8	58839242	58840318	106337	188144	66320	39961	66758	0	8334
chr8	58906793	58907544	39111	255695	0	0	0	0	19046
chr8	59209573	59210465	146470	220143	11811	11871	11931	5063	6771
chr8	60845736	60846919	591877	358863	346356	13012	12952	0	8346
chr8	60987719	60988197	450599	217585	205078	17955	18095	5703	1437
chr8	61752263	61752765	847	206295	46871	42850	31619	25	945
chr8	62374987	62376224	496655	250246	250001	5174	3932	2581	13190
chr8	62428347	62428977	550015	197493	197248	20521	20563	228	10839
chr8	62504663	62505716	626331	120754	120509	20900	20900	0	0
chr8	62969840	62970887	1091508	191196	342192	308500	44461	4430	26895
chr8	65621552	65622425	894241	287842	13411	13668	10288	10987	5257
chr8	66279477	66280091	236575	147448	265119	192013	45	13	3437
chr8	67104417	67106389	365963	47392	14603	14493	2676	2589	0
chr8	67786992	67787863	45115	83313	3710	3928	2100	2588	40821
chr8	68299616	68300307	50669	424258	42461	4989	4969	899	10493
chr8	68469812	68470286	220865	392607	44566	51388	22150	8517	456
chr8	70074539	70075103	514743	329515	513251	378593	228163	18151	13330
chr8	70314579	70315233	274613	89385	273121	138463	89531	5011	22438
chr8	70728969	70729657	21688	253476	99	699	959	1129	0
chr8	70883589	70884177	146033	98956	28306	22799	4165	2227	3233
chr8	71001729	71002515	27695	16528	799	725	745	635	15530
chr8	71341894	71342947	144688	356693	24600	11758	25150	16888	24428
chr8	71943176	71943554	373944	295333	227809	195660	22022	1751	104900
chr8	71956547	71957119	387315	281768	214244	209031	8457	2934	99461
chr8	72209126	72209735	544457	29152	37018	37142	37342	1773	27930
chr8	72646696	72648488	105704	59485	91888	107668	38674	0	0
chr8	72873095	72873548	118176	164950	39536	39148	13948	4879	15593
chr8	72934376	72935358	179457	226231	16381	14660	16932	1122	0
chr8	73459226	73459867	467106	47392	9408	68538	9162	4321	7878
chr8	73991907	73992804	23727	276412	44558	44572	26892	34863	6572
chr8	74100275	74101456	96831	384780	62704	13488	2060	82	3377
chr8	74177366	74178225	20062	461871	26041	27551	19531	1723	0
chr8	74977387	74978278	83644	46442	72300	12743	2085	2453	22012
chr8	75127232	75127932	233489	14100	105118	80164	4446	1050	1112
chr8	76950939	76951753	933041	1705345	285498	328443	21065	2686	23632
chr8	76959478	76960167	924627	1713884	294037	320029	12651	0	32171
chr8	78758211	78759283	858339	1763683	668511	540229	27497	6576	12942
chr8	78917026	78918524	699098	1604442	509270	380988	5881	0	1194
chr8	79053490	79054232	563390	1468734	373562	245280	89484	21971	18257
chr8	79404474	79405419	212203	1117547	22375	23017	14442	0	5867
chr8	79502985	79504772	112850	1018194	72783	73404	16852	0	31444
chr8	79676573	79677219	58268	845747	38188	39437	37329	1195	21929
chr8	80080546	80081168	462241	441798	360797	261502	47864	6551	0
chr8	80327058	80327797	552048	195169	196535	149853	16221	16269	2841
chr8	80359316	80361614	518231	161352	162718	116036	48479	6244	5542
chr8	80654942	80655493	224352	131846	21580	2998	0	363	16795
chr8	80795490	80798147	81698	272394	4938	72154	5089	0	5325
chr8	81552392	81553121	345899	5393	61266	46385	35761	0	4622
chr8	82271752	82272623	299810	61047	76280	46288	9413	593	4186
chr8	82716626	82717593	90335	382830	35994	36743	23327	792	30957
chr8	83413641	83414212	787350	1079845	658523	243137	59609	29400	0
chr8	83449493	83450045	823202	1115697	694375	278989	95461	9907	28301
chr8	83570843	83571239	944552	1237047	815725	400339	165230	697	2486
chr8	83788702	83790134	1162411	1454906	1033584	618198	3074	5754	10434
chr8	84154732	84155620	1528441	1820936	704260	704636	134073	3739	1071
chr8	84210079	84211703	1583788	1876283	648177	648553	77990	1724	0
chr8	85057086	85058758	1067637	2723290	36873	196342	36678	13583	2266
chr8	85497417	85497956	628439	3163621	98033	40520	6972	2992	0
chr8	85539380	85540336	586059	3205584	55653	756	776	749	14422
chr8	85553176	85553949	572446	3219380	42040	14552	14572	5458	10721
chr8	85608643	85609260	517135	3274847	12394	67716	67676	3968	14207
chr8	86440591	86441521	312040	2896892	63837	15515	14647	6029	105692
chr8	86647740	86648219	519189	2690194	270986	74266	74266	104796	511
chr8	87627477	87628141	55085	1710272	90503	99138	42015	0	71059
chr8	87804075	87804701	231683	1533712	85111	275736	52871	0	22358
chr8	88268061	88268949	695669	1069464	366780	31176	71755	1475	2228
chr8	88440581	88441176	868189	897237	539300	140308	21007	693	14697
chr8	88736134	88737197	1163742	601216	834853	435861	17618	28380	19410
chr8	88786750	88787421	1214358	550992	885469	486477	64968	269	12475
chr8	89581685	89583187	1213878	243134	1157759	832873	13053	11020	0
chr8	90501108	90501865	295200	1162557	239081	32531	14456	6696	4410
chr8	90887470	90888480	36067	1548919	25082	25716	4026	157	0
chr8	91246269	91247093	203777	1907718	231076	47485	2810	2713	7335
chr8	92922571	92923322	794415	740888	838893	361474	6183	1571	0
chr8	92956837	92958059	828681	706151	873159	326737	18274	3274	36
chr8	93675457	93677104	1062655	11129	299882	151593	17291	15350	0
chr8	94290429	94291560	448199	309011	311994	311965	82082	1670	6726
chr8	95179211	95180495	82008	187010	46520	94021	1053	2912	0
chr8	96074074	96074446	3477	286125	10434	30990	4700	4659	0
chr8	96368604	96370725	201378	7890	85845	86480	4011	2498	0
chr8	96490608	96491362	323382	38696	207849	83726	25779	4098	12340
chr8	96880968	96881740	361789	261565	275835	21130	19398	10868	6802
chr8	97305229	97305763	0	96049	11395	28185	28185	4403	0
chr8	97520055	97520751	169139	11812	13130	87479	12571	3258	27987
chr8	97593991	97594612	243075	85748	62370	13618	47620	0	12135
chr8	98840557	98841417	102149	36385	17890	6094	6073	5470	3478
chr8	98851326	98852183	112918	25619	7124	7293	7333	0	0
chr8	99146886	99147743	114	126868	16008	17342	17342	17424	0
chr8	99302124	99302866	7503	42090	2193	3030	3090	2360	4703
chr8	99775688	99776486	266074	430614	60276	47050	18064	11936	31876
chr8	99873582	99874438	168122	528508	34916	35258	20238	3587	46559
chr8	100355877	100356704	47395	1010803	154306	104112	2773	1156	70116
chr8	100644541	100647021	51838	1014389	133040	20935	2715	2827	48299
chr8	101169006	101169777	20367	491633	123	379	379	864	48193
chr8	102445805	102448313	238361	34430	226061	65320	2623	797	0
chr8	102900392	102901186	62471	305507	13694	22769	13530	9261	19403
chr8	102944852	102945494	18163	349967	20866	20749	16728	26	0
chr8	104258609	104259406	146124	0	51091	51630	24290	0	11324
chr8	104475450	104483677	18273	23922	27286	17406	1466	181	0
chr8	104844492	104845511	387315	330807	330367	38205	30825	7344	2557
chr8	104930025	104933508	472848	416340	356893	46161	46181	0	0
chr8	105340659	105341319	883482	161864	49338	857	835	123	0
chr8	105637841	105642613	1180664	134415	35736	1689	2417	7965	2142
chr8	105638315	105640367	1181138	134889	36210	2163	2891	10211	2616
chr8	106121682	106122408	1596937	618256	519577	443978	43655	16786	3668
chr8	106309127	106309933	1409412	805701	707022	631423	21523	5714	5938
chr8	107674567	107675125	44220	2171141	2130	3394	3423	0	15222
chr8	108281364	108282150	561841	2777938	227080	344939	0	3861	36684
chr8	108287492	108287884	567969	2784066	221346	351067	5251	1187	42812
chr8	109152700	109153485	58190	3649274	105130	67256	8436	859	11251
chr8	109836965	109837833	360278	4333539	36773	37001	19343	3696	22724
chr8	110206966	110207700	66809	4241274	136895	97013	76	1721	26314
chr8	110219495	110220203	54306	4228771	124392	84510	11571	14250	13811
chr8	110316878	110318494	37757	4130480	26101	12017	11974	6366	13067
chr8	110449302	110457428	86595	3991546	77462	79988	5888	0	3069
chr8	110672712	110673441	93418	3775533	14902	15588	7768	3003	7004
chr8	111243766	111244157	664472	3204817	256684	174193	70126	283	678
chr8	111428769	111429665	849475	3019309	441687	359196	255129	8837	96747
chr8	111570773	111577475	991479	2871499	583691	369001	168802	0	21682
chr8	112651024	112651532	2071730	1797442	1663942	347460	3799	9099	25
chr8	113143059	113144168	2563765	1304806	2155977	839495	7224	7664	37
chr8	113209889	113210775	2630595	1238199	2222807	906325	74054	15562	0
chr8	114829931	114838662	2817172	380833	1358707	472114	27138	0	190
chr8	116752876	116754127	901707	1886520	70946	92142	22791	9527	0
chr8	116802546	116803337	852497	1837310	120616	141812	25480	1029	25141
chr8	116869421	116870333	785501	1770314	187491	208687	9136	7585	1161
chr8	117562093	117562634	93200	1078013	101453	99362	1332	1270	103189
chr8	117667006	117667686	3065	972961	2371	2782	1922	954	8785
chr8	117834987	117835522	24511	805125	48021	34091	27969	5534	4213
chr8	118642219	118643059	467292	1405	107738	82104	23355	1335	0
chr8	118659935	118660591	449760	19121	125454	64572	5823	6261	400
chr8	118768997	118769839	340512	128183	234516	43686	43584	2891	8571
chr8	119092366	119093100	17251	451552	27437	18536	8876	1436	448
chr8	119584212	119584698	236740	468579	48482	7888	5058	30126	0
chr8	119690242	119690887	342770	362390	55450	55938	33809	4075	7682
chr8	119735340	119735708	387868	317569	100548	20288	10496	10361	2436
chr8	120146178	120154196	614892	92732	181522	90469	55280	5636	14895
chr8	120455920	120457958	311130	15686	192989	193198	6318	4358	3676
chr8	120510762	120511608	257480	70528	139339	139548	10368	782	0
chr8	120799284	120800463	4516	337009	43591	2120	1719	9964	11337
chr8	121410947	121412118	1233	272681	43804	45258	21818	6403	4130
chr8	123286603	123287328	508886	192187	458484	199108	139379	4247	12268
chr8	123548499	123549317	246897	216497	196495	35291	3839	11737	22624
chr8	123791282	123792238	3976	25317	0	1274	198	0	13764
chr8	124229575	124230746	7460	333684	21541	22810	9768	2140	8086
chr8	124584631	124585297	117472	20031	30192	31007	23847	2246	16486
chr8	124618811	124619639	151652	54211	64372	65187	38418	2326	11584
chr8	125511130	125512040	1158	54829	21849	22506	22486	9113	2392
chr8	125688359	125689541	122688	580	10947	6795	2475	5638	408
chr8	127235603	127238670	785923	102024	331812	74628	146366	4318	0
chr8	127267596	127268774	817916	71920	301708	44524	116262	1590	11785
chr8	127447874	127448897	998194	36202	121585	33797	25155	3672	14815
chr8	127716840	127717493	1033005	201170	146130	18903	943	664	11334
chr8	128087994	128089361	661137	572324	133126	101500	33779	6001	13960
chr8	128605289	128606171	144327	152428	140229	25752	14323	3490	1730
