Chr	Start	End	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr11	67201496	67202180	0	57863	0	1865	0	1	10420
chr11	67202559	67204234	0	58926	0	0	0	0	11483
chr11	67814473	67815613	0	167046	5542	6209	3638	5033	0
chr11	67819614	67820636	0	162023	10683	11350	8779	10	0
chr11	67820917	67821564	0	161095	11986	12653	10082	0	0
chr11	69165012	69165666	312459	40436	31639	12668	12708	3367	0
chr11	69177458	69178514	299611	27588	18791	25114	18653	0	0
chr11	69793187	69793788	257200	11400	255180	126266	24888	488	0
chr11	71169785	71171252	0	116336	4295	5541	5561	3704	0
chr11	71710633	71722955	0	183859	0	7869	649	0	0
chr11	72393036	72394451	601	2870	36127	13112	445	0	4617
chr11	72961856	72963696	112390	571690	8121	7952	1172	0	0
chr11	73106839	73108139	0	716673	9004	10555	2009	0	39612
chr11	73110557	73117411	0	720391	12722	14273	5727	0	37683
chr11	73681891	73683362	478	297249	7546	6227	0	433	0
chr11	73827827	73828583	2259	152028	52037	44248	42283	15016	5181
chr11	74113014	74114098	145635	63844	2634	3110	3130	937	1935
chr11	74496141	74496668	4182	52985	34618	16737	517	2238	2814
chr11	75975312	75975784	89391	779	27362	27828	13192	2012	19012
chr11	76429519	76430318	172280	5891	47150	2618	2618	1047	0
chr11	78849168	78851065	572991	22797	298807	68331	22577	7557	0
chr11	78874588	78875788	598411	600	274084	43608	798	1513	0
chr11	80293846	80294834	2017669	430362	1141744	143682	108982	1117	24406
chr11	80758941	80760047	1933192	598951	820437	22069	22029	13122	10952
chr11	81233167	81234549	1458690	124449	345935	264127	24723	4385	17060
chr11	82083612	82084395	608844	153257	360059	494274	32169	11013	33180
chr11	82127186	82128098	565141	109554	316356	450571	10474	12077	0
chr11	82335916	82336762	356477	87502	107692	241907	6054	7612	0
chr11	86017920	86019626	16338	396902	3139	4656	4536	482	64142
chr11	86396461	86397488	347219	19040	12932	92297	12977	3006	1434
chr11	86445501	86446093	396259	28804	61972	83471	62017	14442	23918
chr11	87524674	87525699	472065	35161	93869	157412	63801	3450	0
chr11	87785962	87786831	210933	6055	119616	36078	15412	11251	4712
chr11	88889787	88890703	823564	440117	796895	208083	20439	10142	445
chr11	89171232	89172316	770485	721562	695551	489528	52280	393	116682
chr11	89642008	89643009	299792	346700	224858	224691	44308	203852	3648
chr11	89887781	89889268	53533	100441	19623	19933	11228	5491	18181
chr11	90847080	90847724	900164	857202	889986	133890	45855	24686	0
chr11	91231299	91232329	1284383	1235122	1274205	249537	91926	2209	0
chr11	92438457	92439168	782227	28283	323208	147136	32477	6104	6599
chr11	95365868	95367762	133964	99602	65617	7145	7034	2177	7764
chr11	96602051	96602844	510238	70300	477804	478867	62716	12179	10944
chr11	97488625	97489539	1396812	956874	1364378	760795	6021	5708	5869
chr11	98567190	98567941	2475377	119014	372835	316708	129186	984	7757
chr11	101370146	101370805	824589	13168	414530	54091	12131	803	7156
chr11	102895718	102897323	33568	83250	63665	1793	1913	3338	31138
chr11	103278554	103281697	320673	297863	297761	212999	81350	4933	0
chr11	103989257	103990906	828349	42848	42715	43970	32981	398	0
chr11	104661545	104662558	156697	627673	84823	7070	7018	1645	0
chr11	106143085	106143974	176297	744025	193262	180650	4948	469	2745
chr11	106508560	106509766	541772	378233	378606	546125	85502	1731	15350
chr11	106579484	106581451	610158	306548	306921	617049	143585	10	13509
chr11	107153429	107154081	37528	263184	173467	174455	18251	12394	32285
chr11	109098431	109100154	386631	193597	372630	372947	71927	4123	7708
chr11	109372750	109373468	598662	78638	443040	281168	77926	12338	75
chr11	109988195	109989067	5365	225067	21574	24289	18657	3674	1558
chr11	110760890	110761713	443387	57595	32107	32546	31366	27912	0
chr11	111228242	111230454	0	98157	7582	8282	8122	0	22813
chr11	111231526	111232754	0	95857	5282	5982	5822	1222	26097
chr11	114472032	114473697	195096	88373	160999	161828	4779	915	35673
chr11	114502620	114504320	225684	118961	191587	192416	0	8248	5050
chr11	116543900	116545416	73697	21036	96872	58120	17100	5679	0
chr11	116688649	116689609	24787	97049	16858	17127	17127	614	11349
chr11	118225683	118226678	10418	41936	3162	3478	3498	1496	0
chr11	121887058	121889906	383689	27403	85930	196270	43581	391	1028
chr11	122999894	123000619	68448	13661	58664	41270	7737	7962	0
chr11	124455863	124456342	38665	7967	35910	36314	0	0	121
chr11	124782792	124783635	148512	22602	36106	7118	7181	18274	24506
chr11	125118389	125119218	147602	7849	82796	106546	14118	258	0
chr11	125206238	125207000	108319	23845	156809	67864	8767	1390	12292
chr11	127611665	127612681	713590	279286	311766	288878	101175	8517	29456
chr11	128737709	128738798	53727	3809	36369	7685	7705	261	0
chr11	129063196	129063994	379214	86102	85654	85549	44382	1391	18910
chr11	129433122	129434411	294150	138251	283153	115089	53451	2735	0
chr11	129540830	129542314	186247	30348	222186	23441	23223	9469	1078
chr11	131134687	131136922	350480	3758	77454	77956	17903	11175	22721
chr11	133608612	133609319	410082	56496	216624	193348	48377	8726	9504
chr11	134178046	134178580	45254	70248	31462	23216	23216	4147	5795
chr11	134609879	134610726	477087	67995	389493	127848	103675	4864	159240
chr11	134697181	134697984	564389	155297	476795	40590	40592	384	246542
chr11	134709296	134710100	576504	167412	488910	28474	28476	5620	258657
chr12	94251	95834	9397	67907	399077	119617	0	0	0
chr12	524325	524924	2526	43879	12355	13581	13561	6711	12219
chr12	1246886	1247789	193300	81213	65896	42642	19442	11950	2369
chr12	2828993	2830615	76933	10643	27373	27909	27909	12870	0
chr12	4281067	4281863	103326	59522	6703	18223	6843	3537	0
chr12	4395606	4397324	0	54043	8591	9307	9322	0	2655
chr12	4399059	4399648	0	57496	12044	12760	12775	3268	331
chr12	6978526	6979222	0	38104	0	3294	0	0	9115
chr12	7348404	7350342	4101	407982	5002	6100	5000	6478	43938
chr12	7573489	7574466	210054	633067	51355	216890	12911	12080	12905
chr12	7589436	7590133	226001	649014	67302	201223	1911	23213	0
chr12	8964988	8965625	125022	28410	77737	114384	38668	10569	1377
chr12	9094727	9095558	0	100542	3952	6898	5918	7053	12494
chr12	9214603	9215553	116445	9638	110681	65099	1323	1197	49014
chr12	9802157	9802997	3697	249009	0	1353	399	793	3857
chr12	13080726	13081761	90236	10024	22720	11262	11262	260	10800
chr12	14738644	14739837	79281	603244	27207	18179	8082	2331	17554
chr12	14922493	14923608	7401	787093	0	0	0	0	1542
chr12	15099492	15101220	0	841411	199	636	636	127	1492
chr12	15102995	15103870	0	838761	0	0	0	1217	0
chr12	18105134	18106202	1493689	2162332	1176082	212374	33418	19886	19734
chr12	18248664	18249459	1350432	2305862	1032825	69117	4742	15669	14793
chr12	18249900	18251944	1347947	2307098	1030340	66632	2257	15664	12308
chr12	20496862	20497758	823115	1880197	449028	199278	23438	2462	0
chr12	20877181	20878594	716166	1499361	711458	43662	81625	746	0
chr12	20986199	20987475	607285	1390480	602577	63795	1041	2157	15613
chr12	21123087	21123550	471210	1254405	466502	200683	134423	5175	17401
chr12	22585153	22586412	46749	207079	96480	10044	10024	10065	458
chr12	23168788	23169853	336208	790714	386775	32415	8805	12055	731
chr12	23989875	23991461	1157295	722365	722884	52703	16883	1551	0
chr12	24159810	24160989	1058240	552837	553356	115498	10257	4013	11982
chr12	25230029	25230567	1427	319925	1336	30475	1845	4053	1116
chr12	25326682	25328023	27397	416578	11772	15878	11473	4517	21196
chr12	26188201	26188917	299736	67268	75728	78399	17437	3032	19239
chr12	27393258	27394915	11023	1013906	1252	2161	1141	1535	21833
chr12	28114156	28114583	163025	1734804	7535	8393	7702	2004	40672
chr12	28420166	28421199	5122	2040814	13342	34600	13702	4670	21180
chr12	28487770	28488504	22968	2108418	78097	102204	33852	0	13980
chr12	28802700	28803950	280787	2144897	235679	149033	47576	12301	15163
chr12	28913738	28914724	391825	2034123	346717	38259	38552	1288	0
chr12	32157982	32158465	4059	471047	43141	12918	12978	18436	0
chr12	32869429	32871300	3240	136421	34520	36765	34857	1507	6859
chr12	33477775	33478727	572872	744767	568403	417871	113189	10930	0
chr12	33811276	33811915	906373	1078268	362846	363301	110872	10133	10006
chr12	34366760	34367705	1461857	1633752	3836	4640	3891	1977	40306
chr12	34831159	34832079	1926256	2098151	458995	469039	413095	1151	109048
chr12	34833178	34834982	1928275	2100170	461014	471058	415114	0	111067
chr12	34835420	34836890	1930517	2102412	463256	473300	417356	1896	113309
chr12	34837401	34840067	1932498	2104393	465237	475281	419337	3877	115290
chr12	34841428	34843522	1936525	2108420	469264	479308	423364	6982	119317
chr12	34845299	34850769	1940396	2112291	473135	483179	427235	0	123188
chr12	38006702	38009723	1037889	4870088	483648	483773	71155	56772	32338
chr12	38017789	38018624	1028988	4861187	474747	474872	82242	47871	43425
chr12	38044311	38046572	1001040	4833239	446799	446924	108764	19923	20230
chr12	38047443	38048217	999395	4831594	445154	445279	111896	18278	18585
chr12	38048582	38052278	995334	4827533	441093	441218	113035	14217	14524
chr12	38053450	38054535	993077	4825276	438836	438961	117903	11960	12267
chr12	38074088	38075328	972284	4804483	418043	418168	138541	7299	5064
chr12	38096254	38096848	950764	4782963	396523	396648	160707	21561	0
chr12	38108321	38108971	938641	4770840	384400	384525	172774	9438	9597
chr12	38113151	38113710	933902	4766101	379661	379786	177604	4699	14427
chr12	38115005	38115849	931763	4763962	377522	377647	179458	2560	16281
chr12	38123778	38126028	921584	4753783	367343	367468	188231	5075	25054
chr12	38257420	38257823	789789	4621988	235548	235673	186153	43919	18779
chr12	39810245	39810857	77789	3068954	24066	25519	701	2039	558
chr12	40104988	40108269	372532	2771542	27956	87004	38984	2026	9881
chr12	40289300	40290622	460937	2589189	114585	209194	59556	13030	0
chr12	41224287	41225129	472516	1654682	268644	59503	59444	2641	15785
chr12	41795751	41796586	715211	1083225	529668	98726	82510	0	1152
chr12	46712242	46712926	39713	657786	47813	48414	41870	0	766
chr12	48026367	48028239	23804	205137	70344	58054	2394	2762	0
chr12	48365106	48366030	2896	8975	6641	7702	7702	523	0
chr12	48449380	48451121	97	32674	46108	48735	20476	1839	7168
chr12	49423723	49424617	0	33106	10542	11039	9739	9718	5111
chr12	49522672	49524333	0	39412	0	0	0	0	17470
chr12	50034541	50035851	0	90277	16573	17097	3593	182	0
chr12	50037346	50038266	0	93082	19378	18650	6398	0	0
chr12	53540897	53541827	34525	87153	31668	11448	11449	11389	83868
chr12	53581909	53588620	0	128165	5429	7025	0	0	42641
chr12	54943762	54944329	5322	37211	360	29287	0	0	0
chr12	56554006	56555113	0	75915	0	1822	0	1283	9537
chr12	56555479	56557749	0	77388	524	3295	975	2756	8259
chr12	57248496	57248908	109333	101592	102008	96932	14512	3747	30495
chr12	57308021	57308563	83632	41937	90565	72820	16693	9935	19588
chr12	57488107	57490099	0	28477	284	5503	203	0	1802
chr12	57886833	57887944	0	125908	3506	4969	2746	1319	0
chr12	59370347	59371244	68043	61216	55148	172678	3389	6350	0
chr12	59966301	59967102	663997	533643	21787	22574	22614	6100	99
chr12	60065173	60066373	762869	632515	73623	34329	6583	1629	0
chr12	63949777	63950479	233675	287931	111330	111817	75378	61854	12590
chr12	64759264	64761326	45528	520627	36344	36710	12797	12981	0
chr12	66461627	66463474	54656	119372	59943	20203	1263	1291	31022
chr12	69332541	69333383	94137	83248	5586	5439	5437	13228	5073
chr12	69434617	69435739	196213	185324	107662	107515	1077	4828	11869
chr12	69621854	69623458	27164	372561	9136	9758	9778	9632	18551
chr12	69676193	69676917	19784	367841	40555	42829	1079	1085	23130
chr12	72136796	72137859	14593	302191	10236	2997	3037	1641	6296
chr12	72905978	72906666	589060	1071373	641232	187249	161070	7808	0
chr12	74103596	74104885	1786678	2268991	779373	701671	44332	4971	33416
chr12	74147203	74147835	1747065	2312598	736423	658721	87939	26903	0
chr12	74225903	74226841	1668059	2391298	657417	579715	43971	8183	25822
chr12	74490887	74491219	1403681	2180845	393039	315337	30922	7756	24657
chr12	75008904	75010321	884579	1661743	74841	77280	9934	2674	58474
chr12	75344999	75345600	549300	1326464	377990	154598	1676	7294	18416
chr12	75803336	75803731	91169	868333	17755	18372	18372	3681	0
chr12	76514123	76516725	46717	155339	34526	20711	20711	5675	0
chr12	77067436	77068797	123721	395246	88435	42560	42532	0	49215
chr12	78353895	78355698	898673	634326	126772	33738	33698	637	2064
chr12	78982298	78983078	964781	1262729	274438	68928	130274	3470	20043
chr12	79270197	79270884	676975	1550628	11290	12697	11313	14054	33884
chr12	79572516	79573377	374482	1852947	313609	51169	21452	3668	15270
chr12	80738523	80739176	443990	3018954	126997	9895	6612	837	0
chr12	81528926	81529436	341603	3809357	197182	241651	6062	5922	23241
chr12	82036218	82036987	707029	3637407	704474	715429	13574	1349	2061
chr12	82320681	82322578	421438	3351816	428411	429838	118228	2502	12108
chr12	83032282	83034416	249561	2639978	45180	45220	10060	5507	0
chr12	83293262	83295120	510541	2379274	210806	211578	97158	3021	6635
chr12	83629126	83630292	846405	2044102	546670	547442	94870	18511	8964
chr12	83667969	83668589	885248	2005805	585513	586285	133713	11837	0
chr12	85009059	85010311	2226338	664083	294569	258005	225402	2612	2346
chr12	85764126	85764570	2671289	89608	53907	53786	471	993	2400
chr12	86272772	86274051	2161808	598254	454048	11568	6248	4484	4169
chr12	86896396	86897590	1538269	1221878	1077672	21938	97164	221	0
chr12	87464831	87465432	970427	1790313	963419	60615	171148	17705	563
chr12	87964335	87965012	470847	1789567	463839	289991	98244	4877	1195
chr12	89048901	89049627	485880	704952	74225	95141	46709	11997	0
chr12	89094228	89097660	531207	656919	119552	140468	0	104	25837
chr12	89108609	89109417	545588	645162	133933	154849	12125	9643	40218
chr12	90485718	90488090	392974	730970	131620	8746	8746	8930	24058
chr12	90616921	90617975	524177	862173	262823	29761	29681	12057	66691
chr12	91169981	91171626	1077237	959769	603720	230090	78249	4684	19490
chr12	92001496	92002286	534907	129109	29595	9995	9490	6670	39244
chr12	93121657	93122385	722	843681	23540	24873	24273	6678	12458
chr12	95152510	95153080	4694	589996	3278	3272	3416	3744	0
chr12	95542169	95543793	3129	199283	48657	31005	202	1419	47746
chr12	95757028	95757682	61656	13718	109146	110074	26374	8121	67139
chr12	97218704	97222023	101523	177061	78044	78913	620	0	36406
chr12	98365644	98366713	555028	28278	217125	10691	10653	3142	2852
chr12	98382296	98383240	538501	11751	233777	27343	27305	10007	6893
chr12	102841596	102842309	240743	435730	35238	30296	30367	6376	0
chr12	108741230	108742539	55354	61101	7894	11446	4691	1542	10188
chr12	109647596	109648433	102530	80039	54261	53663	41815	3006	1798
chr12	110072016	110073763	37321	10513	59204	60552	36192	7632	4243
chr12	110944806	110945609	10777	338842	4440	4662	4662	4632	0
chr12	111187589	111188262	14260	96189	6105	6765	6065	11622	23460
chr12	111883242	111884081	0	212228	536	278	298	0	2483
chr12	111885974	111886663	0	214960	3268	3010	3030	0	0
chr12	113410741	113411517	2632	68918	4003	4619	4599	0	699
chr12	113887640	113889742	61083	132	26821	28234	10534	742	6212
chr12	115013935	115014733	613908	90224	609261	7644	7651	31277	8031
chr12	115468784	115469490	931395	303355	322256	30613	30640	5456	0
chr12	119145277	119146051	289273	169898	329277	793	773	2615	0
chr12	120529866	120530770	58	269091	4187	4742	4742	54	3730
chr12	120590102	120590484	328	209377	33123	13723	4169	889	0
chr12	121290067	121290901	68011	210377	17635	4135	563	442	4266
chr12	121364377	121366648	72121	284687	21650	15781	15788	15782	0
chr12	122691995	122693364	0	4034	3144	17352	3891	6063	4051
chr12	124915587	124916866	0	133776	20438	6114	21330	6079	0
chr12	125396308	125397463	0	260360	0	1153	1173	1027	2324
chr12	125792014	125792888	167491	55001	157733	22688	21567	3932	1189
chr12	126097033	126098064	472510	205437	462752	70372	37243	4568	3907
chr12	127775922	127776622	524052	1560969	207615	10438	10418	1601	0
chr12	128029361	128030714	777491	1306877	461054	263877	13677	6352	0
chr12	128157212	128158188	905342	1179403	588905	391728	3988	3946	7694
chr12	128568125	128570362	705383	767229	697342	724457	104554	11497	2010
chr12	129879944	129880641	575724	542235	540830	425724	129735	26731	11527
chr12	130122791	130123168	818571	785082	783677	393098	13566	2091	9188
chr12	131327842	131329257	19626	74591	3387	3918	3938	3508	3872
chr12	131359067	131360116	0	52733	62	1883	1923	1234	1154
chr12	132072841	132073299	125298	14687	18679	4297	4277	756	571
chr12	132639733	132642409	0	325733	9315	1069	0	1036	377750
chr12	132649129	132650456	6538	335129	18711	10465	1905	261	387146
chr12	133039864	133041177	43885	28648	4687	13380	13380	2357	777881
chr12	133841231	133841988	62347	653970	82191	83167	83167	23727	1579248
chr13	19087111	19087571	1129893	1614130	1051565	1051525	153205	130194	5973
chr13	19091034	19091735	1125729	1609966	1047401	1047361	149041	126030	9896
chr13	22593372	22598085	454593	327726	38028	1808	1808	0	73577
chr13	24763555	24764768	88598	39110	27892	28631	24104	12739	0
chr13	25733004	25733997	111463	111614	10993	10662	10720	3080	0
chr13	26105160	26105762	198769	11903	227880	4816	3710	848	9934
chr13	27046657	27047398	65135	83907	84803	9418	9285	9447	17400
chr13	27861674	27862408	29299	60141	15951	16350	5988	1761	3767
chr13	28508416	28510126	268525	4575	12805	17970	9914	3125	7054
chr13	28572719	28573590	263728	22209	44625	13586	433	379	0
chr13	29963373	29964294	120487	28681	203525	118122	26029	4197	18511
chr13	31417524	31418902	184443	116600	40065	20634	894	8859	4292
chr13	32176246	32178097	447594	179179	242291	170142	9824	7872	43570
chr13	34069756	34070666	184572	479624	45470	46030	7617	4826	16155
chr13	34802805	34804102	385932	1212673	409213	71441	14484	0	2408
