Chr	Start	End	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr11	41989859	41990324	1350601	1588939	1177198	553093	97393	1167	13564
chr11	42135117	42135940	1204985	1443323	1031582	698351	11050	10883	2548
chr11	42303302	42304067	1036858	1275196	863455	866536	179235	3316	9564
chr11	45836775	45837211	2468	16179	7605	10091	1685	588	0
chr11	47579801	47580843	10333	34038	4495	4957	4937	4093	12801
chr11	48220637	48221262	53750	605461	89120	45413	28595	398	0
chr11	50134813	50137689	1967926	2519637	2003296	1959589	11369	991	0
chr11	50721507	50723407	2554620	3106331	2589990	2546283	463863	5310	1584
chr11	50724651	50726143	2557764	3109475	2593134	2549427	467007	8454	0
chr11	51580079	51581104	3413192	3964903	3448562	3404855	1322435	1263	156437
chr11	51582283	51583294	3415396	3967107	3450766	3407059	1324639	3467	158641
chr11	51590282	51591419	3423395	3975106	3458765	3415058	1332638	11466	166640
chr11	60371776	60372817	135142	570137	13276	13422	4379	11132	0
chr11	62161383	62162098	122809	5092	40777	30198	258	221	0
chr11	67752577	67753072	10567	229587	16726	11242	11244	8279	0
chr11	69177491	69178322	299803	27780	18983	25147	18845	0	0
chr11	74113039	74114098	145660	63844	2659	3135	3155	962	1935
chr11	78849168	78851049	572991	22813	298823	68347	22593	7573	0
chr11	78874654	78875768	598477	666	274104	43628	864	1579	0
chr11	80293846	80294795	2017669	430362	1141744	143721	108982	1156	24445
chr11	80759357	80760039	1933200	598959	820445	22077	22037	13130	11368
chr11	80822689	80823045	1870194	535953	757439	40425	40465	25525	4702
chr11	81464539	81465224	1228015	105423	115260	33452	8787	5492	7199
chr11	82083825	82084200	609039	153452	360254	494469	32364	11208	33375
chr11	82335916	82336762	356477	87502	107692	241907	6054	7612	0
chr11	83810750	83811535	834313	284170	373884	129366	30281	1274	21199
chr11	84570112	84570591	774944	648659	250592	203080	64428	6490	18188
chr11	86017920	86019626	16338	396902	3139	4656	4536	482	64142
chr11	87686940	87688378	309386	104508	218069	3681	3636	5728	0
chr11	88889787	88890703	823564	440117	796895	208083	20439	10142	445
chr11	89171239	89172316	770485	721569	695551	489535	52280	400	116689
chr11	89642078	89643009	299792	346700	224858	224691	44378	203852	3648
chr11	89887793	89889268	53533	100441	19635	19945	11228	5503	18193
chr11	95365898	95367762	133964	99602	65617	7145	7034	2177	7794
chr11	96602145	96602844	510332	70394	477898	478961	62716	12273	10944
chr11	97785493	97786113	1693680	900842	1154663	464221	106179	49262	0
chr11	97843063	97843540	1751250	843415	1097236	406794	163749	389	7408
chr11	98481941	98482501	2390128	204454	458275	231459	43937	3089	1983
chr11	101276043	101276642	918752	107331	508693	148254	23154	1832	8733
chr11	101370146	101370805	824589	13168	414530	54091	12131	803	7156
chr11	102699071	102700022	230869	31266	260966	104450	2214	2081	27855
chr11	102895718	102897306	33585	83267	63682	1810	1930	3338	31155
chr11	103855339	103856011	897458	135061	55139	25095	11905	2596	1946
chr11	103989257	103990886	828369	42868	42735	43990	33001	418	0
chr11	106143085	106143813	176297	744186	193262	180650	4948	469	2745
chr11	106508595	106509563	541807	378436	378809	546160	85537	1766	15385
chr11	106579484	106581451	610158	306548	306921	617049	143585	10	13509
chr11	109098431	109100154	386631	193597	372630	372947	71927	4123	7708
chr11	109372794	109373407	598723	78682	443101	281229	77970	12382	119
chr11	109427727	109428079	544051	133615	388429	226557	78837	1734	0
chr11	110760890	110761662	443387	57595	32107	32546	31366	27963	0
chr11	114472071	114473697	195135	88412	161038	161867	4779	915	35673
chr11	116543900	116545354	73759	21036	96934	58182	17162	5741	0
chr11	118225683	118226637	10459	41936	3203	3519	3539	1496	0
chr11	121879018	121879667	375649	37642	77890	206509	42706	10630	11267
chr11	121887058	121889885	383689	27424	85930	196291	43602	412	1049
chr11	124166540	124166985	328022	25863	180031	33071	18776	6663	3568
chr11	124468489	124469148	25859	20593	23104	23508	12065	12101	1588
chr11	124782792	124783635	148512	22602	36106	7118	7181	18274	24506
chr11	127245149	127245858	1025967	12342	678589	300485	37014	432	10908
chr11	127611713	127612681	713590	279334	311766	288878	101175	8565	29504
chr11	128059040	128059422	266849	495605	100728	16587	16596	0	0
chr11	128737742	128738798	53760	3809	36369	7718	7738	294	0
chr11	129063203	129063921	379221	86175	85727	85622	44455	1398	18983
chr11	129433122	129434328	294233	138334	283153	115089	53534	2818	0
chr11	129540830	129542314	186247	30348	222186	23441	23223	9469	1078
chr11	131134763	131136819	350556	3834	77530	78032	17979	11278	22797
chr11	132995441	132996038	1023363	1963	766870	8464	8498	1843	6863
chr11	134697181	134697984	564389	155297	476795	40590	40592	384	246542
chr11	134709324	134709698	576532	167440	488938	28876	28878	5648	258685
chr12	94251	95834	9397	67907	399077	119617	0	0	0
chr12	1246886	1247758	193300	81244	65927	42642	19442	11981	2400
chr12	4281124	4281863	103326	59522	6760	18280	6900	3594	0
chr12	7348414	7350342	4101	407992	5012	6110	5010	6488	43938
chr12	7514607	7515386	151172	574185	6075	172303	6670	4035	0
chr12	7573526	7574466	210091	633104	51392	216890	12911	12117	12905
chr12	8965042	8965625	125022	28410	77737	114438	38722	10569	1377
chr12	9214605	9215553	116447	9638	110683	65101	1323	1197	49016
chr12	13080726	13081567	90236	10024	22914	11262	11262	260	10800
chr12	14738644	14739837	79281	603244	27207	18179	8082	2331	17554
chr12	18248664	18249459	1350432	2305862	1032825	69117	4742	15669	14793
chr12	18249900	18251944	1347947	2307098	1030340	66632	2257	15664	12308
chr12	19941179	19941746	267432	2436209	105945	112678	12250	9113	6791
chr12	20496862	20497758	823115	1880197	449028	199278	23438	2462	0
chr12	20986199	20987475	607285	1390480	602577	63795	1041	2157	15613
chr12	22585249	22586296	46865	207175	96576	10160	10140	10181	554
chr12	23989875	23991461	1157295	722365	722884	52703	16883	1551	0
chr12	24159880	24160989	1058240	552837	553356	115568	10257	4013	12052
chr12	27393258	27394817	11121	1013906	1252	2259	1239	1633	21931
chr12	28420349	28421110	5305	2040997	13525	34783	13885	4853	21363
chr12	28487863	28488421	23061	2108511	78180	102297	33935	0	14073
chr12	28802861	28803950	280948	2144897	235840	149033	47576	12462	15216
chr12	29863203	29863996	344973	1084851	71364	39828	15020	3155	19784
chr12	34366760	34367705	1461857	1633752	3836	4640	3891	1977	40306
chr12	34833178	34834982	1928275	2100170	461014	471058	415114	0	111067
chr12	34841428	34843522	1936525	2108420	469264	479308	423364	6982	119317
chr12	38048582	38052278	995334	4827533	441093	441218	113035	14217	14524
chr12	38108322	38108689	938923	4771122	384682	384807	172775	9720	9598
chr12	40105060	40108217	372604	2771594	28028	87076	39056	2078	9933
chr12	40289300	40290622	460937	2589189	114585	209194	59556	13030	0
chr12	41795885	41796586	715211	1083225	529668	98860	82510	0	1152
chr12	44545488	44546875	363212	252496	314608	4401	4401	0	18108
chr12	45600435	45600969	21455	453136	7606	8247	911	2541	11113
chr12	48026477	48028032	24011	205344	70551	58164	2601	2969	0
chr12	48365133	48365873	2923	9002	6668	7729	7729	550	0
chr12	54048718	54049357	7749	38672	19332	20459	20459	5133	0
chr12	59966396	59967102	664092	533738	21787	22574	22614	6100	194
chr12	60065458	60066182	763154	632800	73908	34614	6774	1820	0
chr12	61032437	61033393	1652478	1551181	1040887	507473	43976	3715	4811
chr12	64342435	64343206	139752	103798	103412	30191	6510	5210	13406
chr12	64759293	64761278	45576	520656	36392	36758	12826	13010	0
chr12	66461725	66463474	54656	119372	59943	20301	1361	1389	31120
chr12	69621925	69623458	27164	372632	9136	9758	9778	9632	18551
chr12	69676250	69676831	19841	367927	40612	42886	1165	1171	23187
chr12	74103596	74104885	1786678	2268991	779373	701671	44332	4971	33416
chr12	74147203	74147835	1747065	2312598	736423	658721	87939	26903	0
chr12	75008909	75010321	884579	1661743	74846	77285	9934	2679	58474
chr12	76514175	76516725	46769	155339	34578	20711	20711	5727	0
chr12	76635604	76636087	115127	35977	82730	57743	9954	17002	13417
chr12	78354180	78355649	898958	634611	126821	33787	33747	686	2349
chr12	78511007	78511345	1055785	791438	28369	112041	28636	529	13452
chr12	79019435	79020150	927709	1299866	237366	31856	101670	1601	1233
chr12	79572691	79573372	374487	1853122	313784	51344	21627	3843	15275
chr12	80738532	80739126	444040	3018963	127006	9945	6621	846	0
chr12	82320761	82322578	421438	3351816	428411	429838	118228	2502	12188
chr12	83293981	83295099	511260	2379295	211525	212297	97877	3042	6656
chr12	83787428	83788414	1004707	1885980	704972	705744	20402	4016	16791
chr12	84179467	84180217	1396746	1494177	1097011	1088099	37026	10265	4104
chr12	84336199	84336714	1553478	1337680	968166	931602	90002	8309	749
chr12	85009106	85010311	2226385	664083	294569	258005	225402	2612	2393
chr12	85583431	85584445	2800710	89949	152936	153072	20587	14512	0
chr12	86272870	86273850	2162009	598352	454146	11666	6346	4582	4370
chr12	86996844	86997792	1438067	1322326	1178120	122386	905	6074	15921
chr12	89048901	89049461	485880	705118	74225	95141	46875	11997	0
chr12	89094228	89097660	531207	656919	119552	140468	0	104	25837
chr12	89385740	89386441	598296	368138	358418	47016	1132	1025	2052
chr12	90485754	90488090	393010	731006	131656	8746	8746	8930	24094
chr12	90616981	90617857	524237	862233	262883	29879	29799	12175	66751
chr12	90989579	90990094	896835	1141301	635481	79795	79775	27423	6541
chr12	91169981	91171626	1077237	959769	603720	230090	78249	4684	19490
chr12	95542169	95543793	3129	199283	48657	31005	202	1419	47746
chr12	97218704	97222023	101523	177061	78044	78913	620	0	36406
chr12	98365826	98366713	555028	28278	217307	10873	10835	3142	3034
chr12	108741278	108742528	55402	61112	7942	11494	4739	1553	10199
chr12	109647627	109648405	102561	80067	54292	53691	41846	3037	1826
chr12	110851568	110852090	12090	432361	9391	9604	9584	9993	0
chr12	111187608	111188262	14279	96189	6124	6784	6084	11641	23479
chr12	113887640	113889709	61083	132	26821	28267	10567	742	6245
chr12	114990500	114990995	590473	104261	585826	15148	15141	40062	10951
chr12	115013967	115014707	613940	90250	609293	7676	7683	31303	8063
chr12	121364377	121366648	72121	284687	21650	15781	15788	15782	0
chr12	123253698	123254060	939	64870	4593	5156	5136	5071	3934
chr12	125792014	125792864	167491	55025	157733	22712	21591	3956	1189
chr12	126097105	126098064	472582	205509	462824	70372	37243	4568	3907
chr12	128029361	128030707	777491	1306884	461054	263877	13684	6352	0
chr12	128157212	128158188	905342	1179403	588905	391728	3988	3946	7694
chr12	128568125	128570362	705383	767229	697342	724457	104554	11497	2010
chr12	128676439	128676923	598822	660668	590781	617896	1375	956	0
chr12	131327875	131329257	19659	74624	3420	3951	3971	3541	3872
chr12	132072841	132073299	125298	14687	18679	4297	4277	756	571
chr12	132649129	132650456	6538	335129	18711	10465	1905	261	387146
chr12	133841231	133841988	62347	653970	82191	83167	83167	23727	1579248
chr13	19087111	19087571	1129893	1614130	1051565	1051525	153205	130194	5973
chr13	22593372	22598085	454593	327726	38028	1808	1808	0	73577
chr13	24763613	24764690	88676	39168	27950	28689	24182	12797	0
chr13	25733004	25733997	111463	111614	10993	10662	10720	3080	0
chr13	26105210	26105762	198819	11953	227930	4866	3710	898	9984
chr13	28508424	28510126	268533	4583	12813	17970	9922	3133	7062
chr13	28572719	28573590	263728	22209	44625	13586	433	379	0
chr13	29963380	29964291	120490	28684	203528	118125	26036	4204	18518
chr13	32176299	32178097	447647	179232	242291	170195	9824	7925	43570
chr13	34069859	34070666	184572	479727	45470	46030	7720	4929	16258
chr13	34498781	34499859	81908	908649	105189	58415	5817	5746	21008
chr13	34802829	34803606	385956	1212697	409237	71465	14980	0	2904
chr13	35315228	35316478	898355	1555826	199217	199838	8058	2098	3889
chr13	39530360	39531127	54121	65232	41844	40532	13783	1197	0
chr13	39561619	39563324	21924	96491	46056	26992	16561	2232	5205
chr13	40136286	40136839	117874	55974	39565	92877	13069	18071	0
chr13	45997442	46000005	11866	114366	4390	4778	4018	1231	0
chr13	56419059	56419594	3163100	2770503	2993062	543567	87727	26575	16807
chr13	59312945	59313970	1744358	5664389	1422534	216164	82197	3258	77062
chr13	61551300	61552447	447160	6251774	549423	522874	12104	10259	49036
chr13	62535383	62537187	1431243	5267034	246311	75309	72240	893	0
chr13	63039042	63039803	1934902	4764418	254866	58553	46813	2014	8912
chr13	63633551	63635314	2529411	4168907	575162	534747	5859	4511	0
chr13	63640957	63642211	2536817	4162010	568265	542153	13265	838	481
chr13	64019137	64020015	2914997	3784206	190461	920333	47997	4707	0
chr13	66022883	66024105	4918743	1780116	1780138	1780383	94619	5006	11056
chr13	67018994	67020014	5914854	784207	784229	784474	19888	5917	0
chr13	68181821	68182936	5105801	376200	376109	377185	80498	1272	8369
chr13	68655899	68656998	4631739	850278	850187	770138	43580	0	0
chr13	72126979	72127957	1160780	3460012	242573	3531	13139	2022	13775
chr13	73682554	73683026	184120	1904943	47923	49430	49430	2210	25646
chr13	73782854	73783557	284420	1804412	148223	14157	13879	3476	7903
chr13	75383909	75385534	714168	202435	488645	119522	56182	11489	36747
chr13	75561648	75562722	536980	25247	311457	56444	8622	0	15319
chr13	76892320	76893796	460617	1304171	425870	121020	20107	0	0
chr13	78278016	78279456	2464	214935	3799	6252	5052	5235	77056
chr13	81156915	81157750	1047934	1747620	239813	239691	71266	1329	2386
chr13	83202269	83203101	3093288	3792974	1362818	39330	26335	1287	33599
chr13	84813458	84814357	4704477	5404163	246421	1121816	23239	8109	0
chr13	85056382	85057130	4947401	5647087	489345	1226494	43609	9032	2456
chr13	85280458	85282238	5171477	5871163	713421	1001386	107167	12019	16445
chr13	85969246	85970574	5860265	6080742	599137	313050	40446	8821	0
chr13	86303975	86304597	5702671	5746719	265114	20203	48119	2607	0
chr13	87726333	87727577	4279691	4323739	1156078	276664	3764	29080	0
chr13	88279910	88280817	3726451	3770499	1709655	830241	14220	6706	4683
chr13	91960735	91961294	45974	90022	4231	37902	4162	0	0
chr13	92482845	92483591	472824	431391	430163	431674	44821	12923	0
chr13	92683690	92684435	673669	632236	631008	632519	47701	0	0
chr13	93037301	93038173	1027280	985847	420253	986130	197079	6157	0
chr13	93315430	93316225	1305409	1263976	142201	880185	64723	3098	0
chr13	99257523	99258714	45072	57821	27078	33959	8539	3900	0
chr13	101663351	101664038	342814	906771	335106	94108	4726	21089	33092
chr13	103209448	103210477	43436	84218	33802	904	904	182	2683
chr13	103428104	103428639	8485	302874	1466	1860	1880	283	0
chr13	104595707	104596346	1066830	1470477	665770	59000	59008	8040	0
chr13	108910440	108911209	48190	1223964	10818	11048	11187	9405	0
chr13	109674279	109676559	812029	458614	105862	60035	53004	0	36031
chr13	109868895	109871421	1006645	263752	53756	53511	49471	567	0
chr13	109995417	109996452	1133167	138721	180278	180033	26988	8532	206
chr13	110346125	110347400	927761	210799	90666	46994	3436	11217	16945
chr13	110543458	110544099	731062	180650	103317	104454	21234	3571	3296
chr13	110871947	110872416	402745	2152	80574	2253	2260	1389	15200
chr13	110904594	110906477	368684	28214	113221	29777	7592	1642	0
chr14	19025592	19026636	1730918	1990057	1746631	1319585	83100	10256	60788
chr14	19068994	19069447	1688107	1947246	1703820	1276774	40289	31808	104190
chr14	19112546	19113486	1644068	1903207	1659781	1232735	2662	4113	147742
chr14	19816847	19817542	940012	1199151	955725	528679	551967	23287	23980
chr14	19967555	19968050	789504	1048643	805217	378171	401459	173995	0
chr14	20243528	20244023	513531	772670	529244	102198	125486	3522	3368
chr14	20340127	20341091	416463	675602	432176	5130	28418	4184	19862
chr14	20704323	20707004	50550	309689	66263	23772	23812	8864	9429
chr14	21651162	21651888	20921	109754	8240	8268	8288	4235	43463
chr14	24833411	24834184	25351	12480	1155	752	752	59	50219
chr14	26335329	26337346	1425047	816830	815691	232890	34594	17582	8141
chr14	29486680	29487720	1569031	1855373	241849	186036	916	917	1281
chr14	32686097	32686505	1013503	1265296	12751	10713	10733	1454	19585
chr14	34817304	34820155	102334	106232	15923	111381	120	2722	0
chr14	34953393	34954068	30652	242321	21096	21349	8892	12010	0
chr14	40694550	40695440	826611	3572064	791429	102046	20554	6058	0
chr14	42519911	42521108	2651972	5397425	443924	171028	39307	5872	21640
chr14	46480094	46480902	777375	3484921	142672	328330	90636	2425	10454
chr14	46553689	46554468	850970	3411355	174064	254764	17070	3785	24912
chr14	49407411	49408406	633700	557417	642099	232206	59445	4946	0
chr14	52995342	52997567	109419	172539	20080	21769	20737	1291	11932
chr14	55956123	55956941	107230	398182	77031	30019	30039	8163	7007
chr14	59428582	59429905	315478	129768	65654	57239	5318	13691	38510
chr14	60215696	60217589	252201	655809	118029	72447	21532	16640	20917
chr14	60900062	60901942	140171	50088	101307	79738	50494	18831	0
chr14	61056494	61057656	247639	58755	56133	27382	27352	2807	3075
chr14	62664261	62664985	406738	96794	79553	80037	15391	8619	79730
chr14	64280979	64282273	134209	545174	36752	14415	14395	14328	0
chr14	67659441	67660351	20495	220387	46565	47545	2997	3041	25345
chr14	76798645	76800074	125538	3474	18932	19162	19162	8167	0
chr14	83141087	83142864	1151338	1228879	1140377	198443	385523	5830	1087
chr14	83856351	83856752	1866602	1944143	1855641	198044	198084	505	1190
chr14	86126120	86126869	2907558	2491701	273977	693427	36546	1636	7045
chr14	86312702	86315061	2719366	2303509	85785	505235	85590	598	3385
chr14	86841814	86842553	2191874	1776017	439746	21370	157650	4277	9669
chr14	86909453	86911072	2123355	1707498	507385	89009	201368	11166	0
chr14	89262244	89263676	184045	7042	2375	2940	2193	2556	0
chr14	89658185	89659217	4263	176462	26137	15139	6612	3730	0
chr14	89827071	89829168	10249	345348	1586	2328	2348	8734	0
