Chr	Start	End	DSBType	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr4	96117666	96118539	1	1013	0	0	406.233	0.40102	110.951	0.109527	0	406.233	15.1166	0.0149226	30.3663	0.0299766	910049	437786	229182	30322	30322	1197	14276
chr4	96464537	96465396	0	1087	103.568	0.0952792	758.698	0.697974	35.3978	0.0325647	103.568	758.698	8.98825	0.00826886	14.3916	0.0132397	1256920	784657	4425	1293	1333	2175	16709
chr4	96581715	96582294	0	774	518.659	0.670102	1110.4	1.43462	154.853	0.200068	518.659	1110.4	10.5933	0.0136864	12.3768	0.0159907	1374098	901835	110150	44210	60447	2224	27969
chr4	97044196	97044898	1	611	84.6342	0.138518	150.879	0.246938	0	0	84.6342	150.879	6.59528	0.0107942	7.67552	0.0125622	1836579	1364316	572631	417544	2558	6764	0
chr4	97556089	97557374	0	704	119.01	0.169048	82.9018	0.117758	145.051	0.206038	119.01	82.9018	12.7528	0.0181148	0	0	1784887	1876209	1084524	929437	17980	14126	5501
chr4	97896209	97896637	0	1741	1190.54	0.683825	5160.98	2.96437	371.853	0.213586	1190.54	5160.98	56.4976	0.0324513	37.754	0.0216852	1445624	1606687	1167303	1167585	136520	4258	0
chr4	98229090	98229991	0	2615	1412.2	0.540039	3083.38	1.17911	376.925	0.14414	1412.2	3083.38	43.774	0.0167396	33.5804	0.0128415	1112270	1273333	833949	834231	143205	2187	6429
chr4	98424655	98425413	1	889	102.98	0.115837	79.2616	0.0891582	0	0	102.98	79.2616	2.33461	0.00262611	0	0	916848	1077911	638527	638809	5206	6075	15636
chr4	98471008	98471954	0	928	376.611	0.405831	1125.53	1.21286	165.117	0.177928	376.611	1125.53	21.5076	0.0231763	27.8238	0.0299825	870307	1031370	591986	592268	42192	1311	0
chr4	98624410	98625218	1	1206	211.477	0.175354	237.794	0.197176	221.902	0.183999	211.477	237.794	4.61086	0.00382327	18.4692	0.0153144	717043	878106	438722	439004	38263	9528	0
chr4	99095911	99097494	0	733	258.385	0.352504	685.756	0.935548	28.7925	0.0392804	258.385	685.756	11.5199	0.015716	31.6615	0.0431945	244767	405830	27085	27242	22976	3105	214
chr4	99647555	99649617	0	545	65.5857	0.120341	19.2984	0.0354099	162.707	0.298545	65.5857	19.2984	4.66193	0.008554	14.6315	0.0268467	167812	68501	67135	62671	7392	13639	0
chr4	99975628	99976234	0	796	268.739	0.337612	1023.76	1.28613	210.904	0.264954	268.739	1023.76	14.7445	0.0185233	15.1112	0.0189839	3325	396574	32495	1080	1122	1043	0
chr4	100116469	100117061	0	941	0	0	0	0	0	0	0	0	0	0	0	0	114633	537415	105476	106445	106445	1824	0
chr4	100119906	100120275	0	420	198.262	0.472052	411.12	0.978857	34.4945	0.0821297	198.262	411.12	6.12835	0.0145913	1.91888	0.00456876	118070	540852	108913	109882	109882	382	0
chr4	100169285	100169911	0	5909	11618.2	1.96619	1764.59	0.298627	3916.24	0.662758	11618.2	1764.59	171.922	0.029095	192.752	0.03262	167449	590231	158292	155925	86294	14955	28308
chr4	100509582	100510512	1	1967	105.738	0.0537559	151.998	0.0772738	0	0	105.738	151.998	14.2338	0.00723632	0	0	246192	599636	23938	24658	13058	1658	33276
chr4	100558952	100559493	0	530	35.6067	0.0671824	98.1993	0.185282	0	0	35.6067	98.1993	2.20329	0.00415715	11.6092	0.0219042	197211	550655	73308	74028	62428	0	4257
chr4	100765747	100767384	0	723	73.5659	0.101751	152.32	0.210677	0	0	73.5659	152.32	7.23729	0.0100101	21.8752	0.0302562	1389	342764	1409	1244	12	5103	0
chr4	100847477	100848418	0	907	528.691	0.582901	503.733	0.555384	0	0	528.691	503.733	5.59577	0.00616954	21.1077	0.023272	114	261730	17592	19358	16918	3386	53111
chr4	101099431	101100056	1	385	0	0	118.892	0.308811	0	0	0	118.892	1.29133	0.00335411	14.3916	0.0373808	252068	10092	11223	94767	11360	1181	0
chr4	101205481	101206213	0	944	271.574	0.287684	334.241	0.354068	0	0	271.574	334.241	26.3957	0.0279616	63.7068	0.0674861	358118	95149	93862	200817	25992	2221	67938
chr4	101566549	101567432	1	1723	46.8606	0.0271971	32.3281	0.0187627	0	0	46.8606	32.3281	8.49215	0.0049287	0	0	695183	456217	112243	35125	35125	8864	0
chr4	101919001	101920001	1	831	91.9464	0.110646	118.892	0.143071	0	0	91.9464	118.892	1.02139	0.00122911	13.8159	0.0166257	342614	808669	15986	15015	14835	20118	18767
chr4	102368846	102369825	0	1259	660.238	0.524415	518.572	0.411892	0	0	660.238	518.572	16.1672	0.0128413	0	0	106116	1258514	98824	28242	28202	0	1609
chr4	102371594	102372557	0	793	366.191	0.461779	475.98	0.600228	0	0	366.191	475.98	7.09868	0.00895167	9.11469	0.0114939	108864	1261262	101572	30990	30950	1911	0
chr4	102391271	102391918	1	499	0	0	0	0	0	0	0	0	0.160505	0.000321653	6.71608	0.0134591	128541	1280939	121249	50667	50627	21588	17529
chr4	102669770	102671561	1	1021	731.862	0.716809	156.98	0.153751	0	0	731.862	156.98	15.8827	0.015556	0	0	407040	1559438	39998	39915	17926	83	56593
chr4	102773514	102774050	1	543	203.311	0.374423	37.796	0.0696059	61.5703	0.113389	203.311	37.796	5.25288	0.0096738	7.67552	0.0141354	418852	1663182	37854	45150	1420	566	5649
chr4	102980624	102981371	0	1524	1885.1	1.23694	125.34	0.082244	26.9638	0.0176928	1885.1	125.34	29.2848	0.0192158	33.7723	0.0221603	211531	1870292	244964	51351	0	6855	33022
chr4	103241267	103242056	1	335	213.797	0.638199	103.518	0.30901	0	0	213.797	103.518	5.63225	0.0168127	7.67552	0.022912	48172	2130935	483	20280	760	445	16110
chr4	103329252	103330510	1	1012	260.452	0.257364	296.839	0.29332	122.491	0.121039	260.452	296.839	16.3642	0.0161701	37.4182	0.0369745	100555	2218920	21081	17408	3440	7347	9195
chr4	103384848	103385491	1	565	0	0	105.126	0.186064	156.218	0.276491	0	105.126	7.32485	0.0129643	4.12559	0.00730193	45574	2274516	32092	32104	13644	5299	12526
chr4	103470384	103470890	1	1665	80.8112	0.0485352	0	0	0	0	80.8112	0	14.9488	0.00897827	39.5769	0.0237699	3775	2360052	43962	14746	2320	332	7189
chr4	104001201	104005296	0	1068	847.194	0.793253	1459.55	1.36662	3150.47	2.94988	847.194	1459.55	150.86	0.141254	84.4307	0.079055	23383	2890869	2666	3197	3377	3457	27557
chr4	104033080	104035022	1	1700	105.738	0.0621988	414.61	0.243888	50.2412	0.0295537	105.738	414.61	21.887	0.0128747	45.5734	0.0268079	1263	2922748	12001	11956	11956	4020	59436
chr4	104192466	104195588	0	515	105.738	0.205316	237.785	0.461718	16.834	0.0326873	105.738	237.785	8.33165	0.016178	0	0	79018	3082134	72300	72742	33166	10093	1132
chr4	104571497	104572418	1	1036	229.5	0.221525	371.258	0.358357	23.5512	0.0227328	229.5	371.258	9.09769	0.00878155	25.6171	0.0247269	458049	3383283	451331	364594	68238	1169	8400
chr4	105021254	105022184	0	728	859.127	1.18012	118.892	0.163314	0	0	859.127	118.892	16.335	0.0224382	14.0558	0.0193074	548845	2933517	387936	59737	34730	6639	0
chr4	105877973	105878739	1	623	36.952	0.059313	118.892	0.190839	0	0	36.952	118.892	2.94015	0.00471935	0.527692	0.000847018	5972	2076962	8523	9297	9277	9416	7748
chr4	106778900	106779593	0	957	456.973	0.477506	0	0	3.8259	0.00399781	456.973	0	5.45715	0.00570235	0	0	21793	1176108	35972	36883	223	9366	1956
chr4	107878816	107879580	1	716	36.0882	0.0504025	414.491	0.578897	16.3778	0.0228741	36.0882	414.491	3.09336	0.00432034	0	0	608697	76121	77338	587927	10453	6983	7150
chr4	108032926	108034656	0	713	2366.41	3.31895	54.1836	0.0759938	79.3985	0.111358	2366.41	54.1836	51.8941	0.0727827	35.4993	0.0497886	762807	77074	75715	552787	16862	0	62489
chr4	108228258	108230185	1	1516	72.5835	0.0478783	168.431	0.111102	76.9714	0.0507727	72.5835	168.431	5.07778	0.00334946	12.5687	0.00829068	686897	272406	271047	357258	36395	1261	0
chr4	108434308	108434989	1	960	0	0	57.3951	0.0597866	0	0	0	57.3951	1.60504	0.00167192	15.351	0.0159907	482093	310446	204668	152454	78839	5258	18759
chr4	108477151	108477929	1	849	170.956	0.201362	0	0	0	0	170.956	0	16.5903	0.019541	39.1452	0.0461074	439153	267506	161728	109514	35899	10025	53136
chr4	108480711	108482096	0	872	238.503	0.273513	1166.88	1.33817	0	0	238.503	1166.88	10.9435	0.0125499	5.08504	0.00583146	434986	263339	157561	105347	31732	12481	48969
chr4	108531002	108532210	0	432	153.835	0.3561	458.235	1.06073	0	0	153.835	458.235	7.00384	0.0162126	6.71608	0.0155465	384872	213225	107447	55233	17026	2138	0
chr4	108626713	108627896	0	554	119.728	0.216116	331.237	0.5979	147.565	0.266362	119.728	331.237	7.83555	0.0141436	25.2333	0.0455474	289186	117539	11761	11980	11960	7815	0
chr4	109536972	109537745	1	1143	295.447	0.258484	461.53	0.403788	0	0	295.447	461.53	2.56807	0.00224678	22.211	0.0194322	5817	146110	3278	3831	3422	6661	24912
chr4	109612634	109613489	1	995	150.235	0.15099	228.171	0.229317	167.311	0.168151	150.235	228.171	17.8087	0.0178982	28.9751	0.0291207	26246	70366	39215	7669	7768	291	0
chr4	110197841	110198179	0	524	151.699	0.289501	235.451	0.449333	73.6106	0.140478	151.699	235.451	8.66725	0.0165406	0	0	186063	24568	155835	1617	1153	17127	7436
chr4	110325291	110325734	1	3169	203.806	0.0643124	236.691	0.0746894	120.615	0.038061	203.806	236.691	13.745	0.00433734	64.2825	0.0202848	58508	102362	28280	29062	29042	1803	26820
chr4	110353977	110354355	0	1897	736.47	0.388229	2988.75	1.57551	51.9914	0.0274072	736.47	2988.75	62.8886	0.0331516	51.8098	0.0273114	29887	131048	0	441	421	182	0
chr4	110673522	110675300	1	905	0	0	113.655	0.125585	0	0	0	113.655	13.9931	0.015462	20.3881	0.0225283	65504	125231	21504	22278	21878	6138	8822
chr4	111004814	111005755	1	907	538.557	0.593778	338.265	0.372949	110.951	0.122328	538.557	338.265	14.6935	0.0162001	35.1635	0.038769	260367	204101	27656	23810	4241	955	803
chr4	111062636	111063242	1	739	0	0	128.821	0.174318	0	0	0	128.821	8.01794	0.0108497	3.78979	0.00512827	318189	261923	53429	16532	12734	1478	882
chr4	111540863	111541726	0	569	459.55	0.807646	250.509	0.440262	92.3592	0.162318	459.55	250.509	9.07581	0.0159505	0	0	796416	1644	103088	11410	392	354	11325
chr4	111727632	111728562	1	728	104.347	0.143333	380.396	0.522522	0	0	104.347	380.396	5.58848	0.00767648	13.672	0.0187802	983185	176500	289857	22628	22568	0	9514
chr4	111794858	111795458	0	1033	456.842	0.442248	661.279	0.640154	285.68	0.276554	456.842	661.279	12.782	0.0123737	6.3323	0.00613001	1050411	243726	357083	3674	3154	6578	46412
chr4	111804417	111805834	1	336	0	0	175.372	0.521941	0	0	0	175.372	1.02139	0.00303986	7.48363	0.0222727	1059970	253285	366642	13233	12713	5847	55971
chr4	111869654	111870684	0	610	163.114	0.2674	532.827	0.873487	0	0	163.114	532.827	6.9017	0.0113143	43.4627	0.0712502	1125207	318522	431879	78470	2590	7497	73025
chr4	111916319	111916789	0	1327	692.475	0.521835	314.026	0.236644	110.951	0.0836105	692.475	314.026	5.42798	0.00409041	13.4322	0.0101222	1171872	365187	478544	125135	35710	0	26920
chr4	112012729	112013903	0	341	36.7	0.107625	34.6366	0.101574	35.8453	0.105118	36.7	34.6366	1.02139	0.00299529	7.67552	0.0225089	1182459	461597	574954	176073	26865	20923	12541
chr4	112023420	112023988	1	843	0	0	118.892	0.141035	0	0	0	118.892	4.37739	0.00519263	5.42084	0.00643041	1172374	472288	585645	165988	37556	10838	2456
chr4	112560064	112560771	0	6854	1483.96	0.21651	5317.33	0.775799	893.617	0.130379	1483.96	5317.33	112.134	0.0163604	116.332	0.0169729	635591	278303	505809	2545	2565	2036	21417
chr4	112653190	112653918	1	913	100.66	0.110252	0	0	0	0	100.66	0	3.50192	0.00383561	26.5765	0.029109	542444	185156	412662	89726	37878	4549	20427
chr4	112765029	112765561	1	859	528.69	0.615471	925.442	1.07735	0	0	528.69	925.442	14.533	0.0169185	14.3916	0.0167539	430801	73513	301019	61175	10106	3388	3416
chr4	113101550	113102121	0	1386	635.748	0.458693	235.411	0.169849	83.9641	0.0605802	635.748	235.411	15.5689	0.011233	21.0117	0.01516	94241	262358	33069	18655	8034	4312	25911
chr4	113604804	113605593	1	1016	171.21	0.168513	432.001	0.425198	163.343	0.16077	171.21	432.001	16.1088	0.0158551	20.1482	0.0198309	25291	765612	20886	21763	20723	6018	5313
chr4	113862274	113863086	1	3879	0	0	0	0	0	0	0	0	0	0	0	0	282761	1023082	29512	2484	2430	163	11734
chr4	113866355	113867144	0	1016	619.282	0.609529	539.463	0.530967	90.5752	0.0891488	619.282	539.463	15.9702	0.0157187	7.67552	0.00755465	286842	1027163	33593	6565	6511	2812	7676
chr4	114236685	114237173	0	1452	0	0	0	0	0	0	0	0	1.02139	0.000703439	0	0	657172	1105588	168214	1043	1023	7008	0
chr4	114255528	114256204	1	620	131.112	0.21147	292.537	0.471834	50.6961	0.0817679	131.112	292.537	12.4756	0.0201219	27.8238	0.044877	676015	1086557	187057	17164	15632	5595	11341
chr4	114850936	114853411	0	620	66.2015	0.106777	294.289	0.47466	47.4412	0.076518	66.2015	294.289	5.10696	0.00823703	0	0	1271423	489350	166394	23755	20245	7108	8914
chr4	115128181	115128860	1	370	80.9555	0.218799	320.934	0.86739	0	0	80.9555	320.934	11.5271	0.0311545	6.71608	0.0181516	1548668	213901	59224	17504	9371	8103	35063
chr4	115142852	115145340	0	2680	792.464	0.295695	1352.69	0.504736	513.42	0.191575	792.464	1352.69	33.5455	0.012517	70.327	0.0262414	1563339	197421	73895	1024	4473	1019	18583
chr4	115441625	115442442	1	1089	0	0	96.4751	0.0885905	80.8584	0.0742502	0	96.4751	3.27576	0.00300804	11.3214	0.0103961	1862112	98746	76972	82354	26554	10788	125342
chr4	115460115	115460979	1	798	0	0	111.839	0.140149	0	0	0	111.839	21.4857	0.0269244	32.8608	0.041179	1880602	117236	58435	63817	8017	748	106805
chr4	115532562	115532933	1	1289	68.04	0.0527851	0	0	108.656	0.0842945	68.04	0	1.02139	0.000792392	0	0	1953049	189683	10965	7618	7638	291	34851
chr4	115942355	115943107	1	1484	0	0	237.785	0.160232	0	0	0	237.785	10.7173	0.00722192	13.4322	0.00905132	2362842	599476	420758	68709	68729	20602	10832
chr4	115998118	115998846	0	913	0	0	0	0	0	0	0	0	0	0	0	0	2418605	655239	476521	12970	12990	4342	1371
chr4	116351599	116352040	0	1938	778.088	0.40149	1556.38	0.803087	133.939	0.069112	778.088	1556.38	40.7463	0.0210249	70.1831	0.0362142	2772086	1008720	830002	339635	54702	8537	60254
chr4	116401734	116402916	0	771	105.738	0.137144	315.145	0.408748	191.667	0.248595	105.738	315.145	15.4303	0.0200134	35.4993	0.0460432	2798827	1058855	880137	298880	3826	1131	34850
chr4	116631594	116632547	0	507	56.3972	0.111237	973.659	1.92043	0	0	56.3972	973.659	9.52814	0.0187932	12.5687	0.0247903	2569196	1288715	1109997	69249	31810	372	1498
chr4	116709726	116710244	1	2235	0	0	154.56	0.0691544	192.06	0.085933	0	154.56	16.9259	0.00757313	20.1483	0.00901488	2491499	1366847	1188129	6442	6422	1796	39574
chr4	117192604	117195288	0	1010	1584.95	1.56926	475.606	0.470897	110.951	0.109853	1584.95	475.606	18.8082	0.018622	35.4993	0.0351478	2006455	1849725	1671007	23808	24028	985	5970
chr4	117940308	117941241	1	582	140.903	0.242101	411.216	0.706557	80.6721	0.138612	140.903	411.216	9.98048	0.0171486	12.041	0.020689	1260502	1333159	1257030	229235	17884	3155	0
chr4	118215286	118216158	0	2044	932.871	0.456395	2205.33	1.07893	312.549	0.152911	932.871	2205.33	53.1562	0.026006	71.1905	0.034829	985585	1058242	982113	44662	44225	3684	5071
chr4	118272002	118272438	1	685	182.168	0.265939	555.184	0.810488	0	0	182.168	555.184	12.3151	0.0179782	31.1338	0.0454509	929305	1001962	925833	101378	100941	2014	0
chr4	118400075	118400740	1	564	85.6825	0.151919	15.5778	0.0276202	0	0	85.6825	15.5778	2.44405	0.00433342	0	0	801003	873660	797531	229451	125316	1756	0
chr4	118534829	118535662	1	933	0	0	205.089	0.219817	30.6072	0.0328051	0	205.089	0	0	0	0	666081	738738	662609	364205	8625	0	0
chr4	118660736	118662260	1	804	0	0	12.5172	0.0155686	0	0	0	12.5172	0.714974	0.000889271	0	0	539483	612140	536011	490112	29619	628	14249
chr4	118922870	118924729	0	1604	950.404	0.592521	1125.66	0.70178	397.102	0.24757	950.404	1125.66	40.1262	0.0250163	46.341	0.0288909	277014	349671	273542	274528	29636	2462	0
chr4	118987036	118988417	1	1583	105.738	0.0667959	0	0	91.8216	0.0580048	105.738	0	221.788	0.140106	297.426	0.187888	213326	285983	209854	210840	10063	2008	1554
chr4	119188362	119190140	0	905	181.926	0.201024	426.552	0.471328	87.0789	0.0962198	181.926	426.552	6.52962	0.00721505	14.3916	0.0159023	11603	84260	8131	9117	1561	1499	0
chr4	120431948	120433201	0	1271	811.372	0.638373	1896.94	1.49247	158.849	0.124979	811.372	1896.94	12.9498	0.0101887	15.3511	0.0120779	30418	95126	54666	55964	47155	6908	327
chr4	120644559	120644976	1	599	360.267	0.601447	93.413	0.155948	0	0	360.267	93.413	5.54471	0.00925661	15.3031	0.0255477	243029	116093	59210	94275	25243	957	5192
chr4	120823611	120824134	0	4268	1328.2	0.3112	3318.4	0.777508	411.617	0.0964425	1328.2	3318.4	89.9337	0.0210716	65.2899	0.0152975	422081	275314	162009	163882	44598	6627	20933
chr4	120907372	120907922	1	903	187.487	0.207627	222.973	0.246924	0	0	187.487	222.973	3.67701	0.00407199	29.7427	0.0329376	505842	191526	78221	80094	38492	0	4583
chr4	121374973	121376550	0	3021	958.45	0.317263	3874.16	1.28241	136.481	0.0451775	958.45	3874.16	84.6808	0.0280307	117.771	0.0389842	973443	275407	385256	62766	62706	5400	5631
chr4	121747616	121748223	0	547	151.913	0.27772	448.599	0.820108	181.367	0.331567	151.913	448.599	5.97514	0.0109235	11.8491	0.0216619	841131	35413	94828	16837	6392	0	18959
chr4	122134547	122135172	0	385	185.111	0.480808	118.892	0.308811	0	0	185.111	118.892	0.569061	0.00147808	1.82294	0.0047349	454182	104748	12607	12443	11963	30	4080
chr4	122514424	122515013	0	635	250.385	0.394307	883.236	1.39092	166.212	0.261751	250.385	883.236	13.497	0.0212551	23.0266	0.0362623	74341	171045	101384	103123	3623	9027	316
chr4	123295998	123296829	0	751	317.214	0.422389	554.356	0.738158	299.102	0.398272	317.214	554.356	7.76259	0.0103363	16.7422	0.0222933	39629	226591	82753	166847	3747	16082	8950
chr4	124419256	124420009	1	1622	591.285	0.364541	1505.41	0.928122	140.816	0.0868165	591.285	1505.41	10.3598	0.00638708	14.3916	0.00887275	391226	895576	6847	6887	6867	9244	27729
chr4	124482561	124483220	0	500	504.217	1.00843	0	0	169.389	0.338778	504.217	0	18.6186	0.0372371	12.6646	0.0253292	454531	958881	26853	2796	2776	954	0
chr4	124602454	124602972	1	846	22.6493	0.0267722	219.485	0.259439	0	0	22.6493	219.485	5.45715	0.00645054	14.7754	0.017465	574424	1078774	92126	81070	8970	1332	28784
chr4	125112390	125113863	0	3639	1535.25	0.421888	5598.37	1.53844	532.063	0.146211	1535.25	5598.37	152.728	0.0419696	78.4822	0.021567	1084360	1121563	172005	6236	0	8756	35724
chr4	125241965	125242497	0	432	0	0	463.703	1.07339	0	0	0	463.703	5.34042	0.0123621	3.69384	0.00855057	1213935	992929	301580	58274	12759	928	1334
chr4	125288037	125289108	0	802	1143.33	1.4256	1275.19	1.59002	211.397	0.263588	1143.33	1275.19	16.1453	0.0201313	27.2961	0.034035	1260007	946318	342935	104346	32633	13575	2508
chr4	125673558	125673852	1	1718	10215.5	5.94618	681.677	0.396785	949.698	0.552793	10215.5	681.677	176.854	0.102942	114.125	0.0664292	1645528	561574	38815	6067	38429	8599	23717
chr4	125834461	125834947	0	915	260.377	0.284565	1450.39	1.58512	312.368	0.341386	260.377	1450.39	15.9264	0.0174059	14.3916	0.0157285	1806431	400479	199718	166970	58137	0	16001
chr4	126094417	126095267	1	1077	157.202	0.145963	199.519	0.185255	5.31033	0.00493067	157.202	199.519	7.54372	0.00700438	6.71608	0.00623591	2066387	140159	140615	139389	139409	8029	4835
chr4	127021696	127022875	1	1390	318.659	0.229251	152.528	0.109732	41.2177	0.029653	318.659	152.528	13.7888	0.00992001	28.0636	0.0201897	1792018	785965	784778	786892	11203	3103	9277
chr4	127709134	127709683	0	2707	499.678	0.184587	5170.79	1.91016	663.499	0.245105	499.678	5170.79	39.5279	0.0146021	68.6	0.0253417	1105210	1473403	990040	816896	86111	8278	1358
chr4	128154074	128154515	1	1938	577.918	0.298203	0	0	100.138	0.0516706	577.918	0	6.96736	0.00359513	45.5734	0.0235157	660378	1918343	545208	372064	110586	5799	23041
chr4	128188230	128189093	1	569	2.75838	0.00484777	475.597	0.835848	0	0	2.75838	475.597	9.7543	0.0171429	9.21062	0.0161874	625800	1952499	510630	337486	76008	11541	167
chr4	128236992	128237485	0	945	163.48	0.172995	843.999	0.89312	492.322	0.520976	163.48	843.999	14.1536	0.0149773	19.1888	0.0203056	577408	2001261	462238	289094	27616	5575	30298
chr4	128337922	128338611	1	787	11.953	0.015188	0	0	305.293	0.38792	11.953	0	7.17163	0.00911262	0	0	476282	2102191	361112	187968	15758	93	0
chr4	128426413	128427340	0	1085	72.3319	0.0666654	525.228	0.484081	77.5577	0.0714817	72.3319	525.228	19.3043	0.017792	15.351	0.0141484	387553	2190682	272383	99239	26030	0	7011
chr4	128619396	128620287	0	542	217.913	0.402053	0	0	20.3188	0.0374885	217.913	0	4.75677	0.00877633	6.71608	0.0123913	194606	2383665	79436	0	0	10555	0
chr4	129102164	129102737	0	555	121.835	0.219523	730.951	1.31703	0	0	121.835	730.951	18.3413	0.0330474	32.9088	0.0592952	19387	2866433	104145	38794	3500	9800	0
chr4	129301668	129302231	0	6711	1732.28	0.258126	9183.21	1.36838	1344.64	0.200363	1732.28	9183.21	123.939	0.018468	152.071	0.02266	63183	3065937	46923	73365	382	392	26467
chr4	129617927	129619095	0	1007	0	0	83.7044	0.0831226	0	0	0	83.7044	3.50192	0.00347758	0	0	136203	3382196	105820	21443	21443	3000	12097
chr4	129656914	129657322	1	977	63.4427	0.0649363	284.354	0.291048	0	0	63.4427	284.354	6.47855	0.00663106	48.8355	0.0499852	97976	3421183	67593	60430	12036	11674	1957
chr4	130108955	130109498	0	567	39.445	0.0695678	828.588	1.46135	74.2028	0.130869	39.445	828.588	13.373	0.0235855	24.6097	0.0434033	77111	3873224	90981	75728	75518	1671	23763
chr4	130352404	130353067	1	697	1.79966	0.00258201	118.892	0.170577	0	0	1.79966	118.892	9.55003	0.0137016	14.3916	0.0206479	320560	4116673	334430	52180	2577	1323	452
